id,code,name,name_th,province_id,created_at,updated_at
767,7606,Ban Lat,บ้านลาด,62,32:06.2,32:06.2
768,7607,Ban Laem,บ้านแหลม,62,32:06.2,32:06.2
769,7608,Kaeng Krachan,แก่งกระจาน,62,32:06.2,32:06.2
770,7701,Mueang Prachuap Khiri Khan,เมืองประจวบคีรีขันธ์,63,32:06.2,32:06.2
771,7702,Kui Buri,กุยบุรี,63,32:06.2,32:06.2
772,7703,Thap Sakae,ทับสะแก,63,32:06.2,32:06.2
773,7704,Bang Saphan,บางสะพาน,63,32:06.2,32:06.2
774,7705,Bang Saphan Noi,บางสะพานน้อย,63,32:06.2,32:06.2
775,7706,Pran Buri,ปราณบุรี,63,32:06.2,32:06.2
776,7707,Hua Hin,หัวหิน,63,32:06.2,32:06.2
777,7708,Sam Roi Yot,สามร้อยยอด,63,32:06.2,32:06.2
778,8001,Mueang Nakhon Si Thammarat,เมืองนครศรีธรรมราช,64,32:06.2,32:06.2
779,8002,Phrom Khiri,พรหมคีรี,64,32:06.2,32:06.2
780,8003,Lan Saka,ลานสกา,64,32:06.2,32:06.2
781,8004,Chawang,ฉวาง,64,32:06.2,32:06.2
782,8005,Phipun,พิปูน,64,32:06.2,32:06.2
783,8006,Chian Yai,เชียรใหญ่,64,32:06.2,32:06.2
784,8007,Cha-uat,ชะอวด,64,32:06.2,32:06.2
785,8008,Tha Sala,ท่าศาลา,64,32:06.2,32:06.2
786,8009,Thung Song,ทุ่งสง,64,32:06.2,32:06.2
787,8010,Na Bon,นาบอน,64,32:06.2,32:06.2
788,8011,Thung Yai,ทุ่งใหญ่,64,32:06.2,32:06.2
789,8012,Pak Phanang,ปากพนัง,64,32:06.2,32:06.2
790,8013,Ron Phibun,ร่อนพิบูลย์,64,32:06.2,32:06.2
791,8014,Sichon,สิชล,64,32:06.2,32:06.2
792,8015,Khanom,ขนอม,64,32:06.2,32:06.2
793,8016,Hua Sai,หัวไทร,64,32:06.2,32:06.2
794,8017,Bang Khan,บางขัน,64,32:06.2,32:06.2
795,8018,Tham Phannara,ถ้ำพรรณรา,64,32:06.2,32:06.2
796,8019,Chulabhorn,จุฬาภรณ์,64,32:06.2,32:06.2
797,8020,Phra Phrom,พระพรหม,64,32:06.2,32:06.2
798,8021,Nopphitam,นบพิตำ,64,32:06.2,32:06.2
799,8022,Chang Klang,ช้างกลาง,64,32:06.2,32:06.2
800,8023,Chaloem Phra Kiet,เฉลิมพระเกียรติ,64,32:06.2,32:06.2
801,8101,Mueang Krabi,เมืองกระบี่,65,32:06.2,32:06.2
802,8102,Khao Phanom,เขาพนม,65,32:06.2,32:06.2
803,8103,Ko Lanta,เกาะลันตา,65,32:06.2,32:06.2
804,8104,Khlong Thom,คลองท่อม,65,32:06.2,32:06.2
805,8105,Ao Luek,อ่าวลึก,65,32:06.2,32:06.2
806,8106,Plai Phraya,ปลายพระยา,65,32:06.2,32:06.2
807,8107,Lam Thap,ลำทับ,65,32:06.2,32:06.2
808,8108,Nuea Khlong,เหนือคลอง,65,32:06.2,32:06.2
809,8201,Mueang Phang-nga,เมืองพังงา,66,32:06.2,32:06.2
810,8202,Ko Yao,เกาะยาว,66,32:06.2,32:06.2
811,8203,Kapong,กะปง,66,32:06.2,32:06.2
812,8204,Takua Thung,ตะกั่วทุ่ง,66,32:06.2,32:06.2
813,8205,Takua Pa,ตะกั่วป่า,66,32:06.2,32:06.2
814,8206,Khura Buri,คุระบุรี,66,32:06.2,32:06.2
815,8207,Thap Put,ทับปุด,66,32:06.2,32:06.2
816,8208,Thai Mueang,ท้ายเหมือง,66,32:06.2,32:06.2
817,8301,Mueang Phuket,เมืองภูเก็ต,67,32:06.2,32:06.2
818,8302,Kathu,กะทู้,67,32:06.2,32:06.2
819,8303,Thalang,ถลาง,67,32:06.2,32:06.2
820,8401,Mueang Surat Thani,เมืองสุราษฎร์ธานี,68,32:06.2,32:06.2
821,8402,Kanchanadit,กาญจนดิษฐ์,68,32:06.2,32:06.2
822,8403,Don Sak,ดอนสัก,68,32:06.2,32:06.2
823,8404,Ko Samui,เกาะสมุย,68,32:06.2,32:06.2
824,8405,Ko Pha-ngan,เกาะพะงัน,68,32:06.2,32:06.2
825,8406,Chaiya,ไชยา,68,32:06.2,32:06.2
826,8407,Tha Chana,ท่าชนะ,68,32:06.2,32:06.2
827,8408,Khiri Rat Nikhom,คีรีรัฐนิคม,68,32:06.2,32:06.2
828,8409,Ban Ta Khun,บ้านตาขุน,68,32:06.2,32:06.2
829,8410,Phanom,พนม,68,32:06.2,32:06.2
830,8411,Tha Chang,ท่าฉาง,68,32:06.2,32:06.2
831,8412,Ban Na San,บ้านนาสาร,68,32:06.2,32:06.2
832,8413,Ban Na Doem,บ้านนาเดิม,68,32:06.2,32:06.2
833,8414,Khian Sa,เคียนซา,68,32:06.2,32:06.2
834,8415,Wiang Sa,เวียงสระ,68,32:06.2,32:06.2
835,8416,Phrasaeng,พระแสง,68,32:06.2,32:06.2
836,8417,Phunphin,พุนพิน,68,32:06.2,32:06.2
837,8418,Chai Buri,ชัยบุรี,68,32:06.2,32:06.2
838,8419,Chai Buri,วิภาวดี,68,32:06.2,32:06.2
839,8501,Mueang Ranong,เมืองระนอง,69,32:06.2,32:06.2
840,8502,La-un,ละอุ่น,69,32:06.2,32:06.2
841,8503,Papoe,กะเปอร์,69,32:06.2,32:06.2
842,8504,Kra Buri,กระบุรี,69,32:06.2,32:06.2
843,8505,Suk Samran,สุขสำราญ,69,32:06.2,32:06.2
844,8601,Mueang Chumphon,เมืองชุมพร,70,32:06.2,32:06.2
845,8602,Tha Sae,ท่าแซะ,70,32:06.2,32:06.2
846,8603,Pathio,ปะทิว,70,32:06.2,32:06.2
847,8604,Lang Suan,หลังสวน,70,32:06.2,32:06.2
848,8605,Lamae,ละแม,70,32:06.2,32:06.2
849,8606,Phato,พะโต๊ะ,70,32:06.2,32:06.2
850,8607,Sawi,สวี,70,32:06.2,32:06.2
851,8608,Thung Tako,ทุ่งตะโก,70,32:06.2,32:06.2
852,9001,Muaeng Songkhla,เมืองสงขลา,71,32:06.2,32:06.2
853,9002,Sathing Phra,สทิงพระ,71,32:06.2,32:06.2
854,9003,Chana,จะนะ,71,32:06.2,32:06.2
855,9004,Na Thawi,นาทวี,71,32:06.2,32:06.2
856,9005,Thepha,เทพา,71,32:06.2,32:06.2
857,9006,Saba Yoi,สะบ้าย้อย,71,32:06.2,32:06.2
858,9007,Ranot,ระโนด,71,32:06.2,32:06.2
859,9008,Krasae Sin,กระแสสินธุ์,71,32:06.2,32:06.2
860,9009,Rattaphum,รัตภูมิ,71,32:06.2,32:06.2
861,9010,Sadao,สะเดา,71,32:06.2,32:06.2
862,9011,Hat Yai,หาดใหญ่,71,32:06.2,32:06.2
863,9012,Na Mom,นาหม่อม,71,32:06.2,32:06.2
864,9013,Khuan Niang,ควนเนียง,71,32:06.2,32:06.2
865,9014,Bang Klam,บางกล่ำ,71,32:06.2,32:06.2
866,9015,Singhanakhon,สิงหนคร,71,32:06.2,32:06.2
867,9016,Khlong Hoi Khong,คลองหอยโข่ง,71,32:06.2,32:06.2
868,9101,Mueang Satun,เมืองสตูล,72,32:06.2,32:06.2
869,9102,Khuan Don,ควนโดน,72,32:06.2,32:06.2
870,9103,Khuan Kalong,ควนกาหลง,72,32:06.2,32:06.2
871,9104,Tha Phae,ท่าแพ,72,32:06.2,32:06.2
872,9105,La-ngu,ละงู,72,32:06.2,32:06.2
873,9106,Thung  Wa,ทุ่งหว้า,72,32:06.2,32:06.2
874,9107,Manang,มะนัง,72,32:06.2,32:06.2
875,9201,Mueang Trang,เมืองตรัง,73,32:06.2,32:06.2
876,9202,Kantang,กันตัง,73,32:06.2,32:06.2
877,9203,Yan Ta Khao,ย่านตาขาว,73,32:06.2,32:06.2
878,9204,Palian,ปะเหลียน,73,32:06.2,32:06.2
879,9205,Sikao,สิเกา,73,32:06.2,32:06.2
880,9206,Huai Yot,ห้วยยอด,73,32:06.2,32:06.2
881,9207,Wang Wiset,วังวิเศษ,73,32:06.2,32:06.2
882,9208,Na Yong,นาโยง,73,32:06.2,32:06.2
883,9209,Ratsada,รัษฎา,73,32:06.2,32:06.2
884,9210,Hat Samran,หาดสำราญ,73,32:06.2,32:06.2
885,9301,Mueang Phatthalung,เมืองพัทลุง,74,32:06.2,32:06.2
886,9302,Kong Ra,กงหรา,74,32:06.2,32:06.2
887,9303,Khao Chaison,เขาชัยสน,74,32:06.2,32:06.2
888,9304,Tamot,ตะโหมด,74,32:06.2,32:06.2
889,9305,Khuan Khanun,ควนขนุน,74,32:06.2,32:06.2
890,9306,Pak Phayun,ปากพะยูน,74,32:06.2,32:06.2
891,9307,Si Banphot,ศรีบรรพต,74,32:06.2,32:06.2
892,9308,Pa Bon,ป่าบอน,74,32:06.2,32:06.2
893,9309,Bang Kaeo,บางแก้ว,74,32:06.2,32:06.2
894,9310,Pa Phayom,ป่าพยอม,74,32:06.2,32:06.2
895,9311,Srinagarindra,ศรีนครินทร์,74,32:06.2,32:06.2
896,9401,Mueang Pattani,เมืองปัตตานี,75,32:06.2,32:06.2
897,9402,Khok Pho,โคกโพธิ์,75,32:06.2,32:06.2
898,9403,Nong Chik,หนองจิก,75,32:06.2,32:06.2
899,9404,Panare,ปะนาเระ,75,32:06.2,32:06.2
900,9405,Mayo,มายอ,75,32:06.2,32:06.2
901,9406,Thung Yang Daeng,ทุ่งยางแดง,75,32:06.2,32:06.2
902,9407,Sai Buri,สายบุรี,75,32:06.2,32:06.2
903,9408,Mai Kaen,ไม้แก่น,75,32:06.2,32:06.2
904,9409,Yaring,ยะหริ่ง,75,32:06.2,32:06.2
905,9410,Yarang,ยะรัง,75,32:06.2,32:06.2
906,9411,Kapho,กะพ้อ,75,32:06.2,32:06.2
907,9412,Mae Lan,แม่ลาน,75,32:06.2,32:06.2
908,9501,Mueang Yala,เมืองยะลา,76,32:06.2,32:06.2
909,9502,Betong,เบตง,76,32:06.2,32:06.2
910,9503,Bannang Sata,บันนังสตา,76,32:06.2,32:06.2
911,9504,Than To,ธารโต,76,32:06.2,32:06.2
912,9505,Yaha,ยะหา,76,32:06.2,32:06.2
913,9506,Raman,รามัน,76,32:06.2,32:06.2
914,9507,Kabang,กาบัง,76,32:06.2,32:06.2
915,9508,Krong Pinang,กรงปีนัง,76,32:06.2,32:06.2
916,9601,Mueang Narathiwat,เมืองนราธิวาส,77,32:06.2,32:06.2
917,9602,Tak Bai,ตากใบ,77,32:06.2,32:06.2
918,9603,Tak Bai,บาเจาะ,77,32:06.2,32:06.2
919,9604,Yi-ngo,ยี่งอ,77,32:06.2,32:06.2
920,9605,Ra-ngae,ระแงะ,77,32:06.2,32:06.2
921,9606,Rueso,รือเสาะ,77,32:06.2,32:06.2
922,9607,Si Sakhon,ศรีสาคร,77,32:06.2,32:06.2
923,9608,Waeng,แว้ง,77,32:06.2,32:06.2
924,9609,Sukhirin,สุคิริน,77,32:06.2,32:06.2
925,9610,Su-ngai Kolok,สุไหงโก-ลก,77,32:06.2,32:06.2
926,9611,Su-ngai Padi,สุไหงปาดี,77,32:06.2,32:06.2
927,9612,Chanae,จะแนะ,77,32:06.2,32:06.2
928,9613,Cho-airong,เจาะไอร้อง,77,32:06.2,32:06.2
